cp-train: gens=450 pop=96 elite=8 games=64 seed=1 cap=200 arch=[63, 24, 16, 1] (1953 params) out=checkpoints
gen  30/470  best=+0.6620 mean=+0.3097 med=+0.3134 std=0.1622 tf=0.209 nov=0.000 sigma=0.1752 wT=0.578 gLen=149.9 bankrupt=0.05 div=13.938 240.9 g/s
gen  31/470  best=+0.6978 mean=+0.2986 med=+0.3092 std=0.1555 tf=0.153 nov=0.000 sigma=0.1747 wT=0.576 gLen=156.0 bankrupt=0.03 div=15.375 247.6 g/s
gen  32/470  best=+0.6612 mean=+0.3154 med=+0.3537 std=0.1760 tf=0.201 nov=0.000 sigma=0.1742 wT=0.573 gLen=150.8 bankrupt=0.06 div=15.890 220.2 g/s
gen  33/470  best=+0.7338 mean=+0.3086 med=+0.3368 std=0.1853 tf=0.153 nov=0.000 sigma=0.1737 wT=0.571 gLen=148.0 bankrupt=0.06 div=16.605 219.4 g/s
gen  34/470  best=+0.6553 mean=+0.3035 med=+0.3171 std=0.1583 tf=0.212 nov=0.000 sigma=0.1733 wT=0.569 gLen=154.1 bankrupt=0.05 div=17.166 214.9 g/s
gen  35/470  best=+0.8237 mean=+0.3230 med=+0.3594 std=0.2342 tf=0.216 nov=0.000 sigma=0.1728 wT=0.567 gLen=139.0 bankrupt=0.08 div=17.073 209.7 g/s
gen  36/470  best=+0.8043 mean=+0.3092 med=+0.3085 std=0.1896 tf=0.252 nov=0.000 sigma=0.1723 wT=0.564 gLen=140.7 bankrupt=0.06 div=17.678 206.3 g/s
gen  37/470  best=+0.9022 mean=+0.3426 med=+0.3864 std=0.2519 tf=0.297 nov=0.000 sigma=0.1718 wT=0.562 gLen=135.7 bankrupt=0.07 div=17.745 207.3 g/s
gen  38/470  best=+0.7748 mean=+0.3451 med=+0.3793 std=0.2664 tf=0.313 nov=0.000 sigma=0.1713 wT=0.560 gLen=135.3 bankrupt=0.07 div=11.958 198.4 g/s
gen  39/470  best=+0.7338 mean=+0.3259 med=+0.3664 std=0.2189 tf=0.180 nov=0.000 sigma=0.1709 wT=0.558 gLen=138.3 bankrupt=0.07 div=12.358 200.9 g/s
gen  40/470  best=+0.7220 mean=+0.2949 med=+0.3439 std=0.2491 tf=0.284 nov=0.000 sigma=0.1704 wT=0.556 gLen=143.9 bankrupt=0.06 div=12.270 197.1 g/s
gen  41/470  best=+0.8517 mean=+0.3623 med=+0.3964 std=0.2248 tf=0.290 nov=0.000 sigma=0.1699 wT=0.553 gLen=135.8 bankrupt=0.07 div=12.515 198.0 g/s
gen  42/470  best=+0.8372 mean=+0.3261 med=+0.3783 std=0.2220 tf=0.252 nov=0.000 sigma=0.1694 wT=0.551 gLen=142.6 bankrupt=0.06 div=12.606 203.4 g/s
gen  43/470  best=+0.8027 mean=+0.3645 med=+0.3861 std=0.2190 tf=0.228 nov=0.000 sigma=0.1689 wT=0.549 gLen=130.1 bankrupt=0.08 div=13.396 191.5 g/s
gen  44/470  best=+0.8100 mean=+0.3788 med=+0.3866 std=0.2206 tf=0.193 nov=0.000 sigma=0.1684 wT=0.547 gLen=125.1 bankrupt=0.10 div=13.904 192.9 g/s
gen  45/470  best=+0.7014 mean=+0.3386 med=+0.4183 std=0.2598 tf=0.220 nov=0.000 sigma=0.1680 wT=0.544 gLen=135.9 bankrupt=0.09 div=13.244 198.7 g/s
gen  46/470  best=+0.8781 mean=+0.3276 med=+0.3972 std=0.2834 tf=0.260 nov=0.000 sigma=0.1675 wT=0.542 gLen=134.2 bankrupt=0.08 div=14.589 194.6 g/s
gen  47/470  best=+0.7780 mean=+0.3335 med=+0.3673 std=0.2367 tf=0.244 nov=0.000 sigma=0.1670 wT=0.540 gLen=128.4 bankrupt=0.09 div=16.900 173.7 g/s
gen  48/470  best=+0.8541 mean=+0.3835 med=+0.3991 std=0.1932 tf=0.254 nov=0.000 sigma=0.1665 wT=0.538 gLen=122.0 bankrupt=0.10 div=15.994 163.1 g/s
gen  49/470  best=+0.7273 mean=+0.2738 med=+0.2993 std=0.1893 tf=0.247 nov=0.000 sigma=0.1660 wT=0.536 gLen=147.9 bankrupt=0.06 div=18.538 188.5 g/s
gen  50/470  best=+0.7406 mean=+0.2702 med=+0.3094 std=0.2141 tf=0.188 nov=0.000 sigma=0.1656 wT=0.533 gLen=149.4 bankrupt=0.07 div=15.226 191.9 g/s
